headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Spanish,Alodia,Etymology,,"Uncertain origin, probably Germanic: al-, from Proto-Germanic *allaz ‎, and -ōd-, from Proto-Germanic *audaz ‎[1] or ali-, from Proto-Germanic *aljaz ‎, and -ōd-, from Proto-Germanic *audaz ‎[2].
Cognates include French Élodie and Alodie.","Uncertain origin, probably Germanic: al-, from Proto-Germanic *allaz ‎(“all”), and -ōd-, from Proto-Germanic *audaz ‎(“wealth”)[1] or ali-, from Proto-Germanic *aljaz ‎(“other”), and -ōd-, from Proto-Germanic *audaz ‎(“wealth”)[2].
Cognates include French Élodie and Alodie.","<p id=""mwAQ"">Uncertain origin, probably Germanic: <i id=""mwAg"">al-</i>, from Proto-Germanic <i class=""Latinx mention"" id=""mwAw"" lang=""gem-pro"">*allaz</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">all</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span>, and <i id=""mwBQ"">-ōd-</i>, from Proto-Germanic <i class=""Latinx mention"" id=""mwBg"" lang=""gem-pro"">*audaz</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">wealth</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBw"">)</span><sup id=""cite_ref-faure_1-0""><a href=""#cite_note-faure-1"" style=""counter-reset: mw-Ref 1;""><span class=""mw-reflink-text"">[1]</span></a></sup> or <i id=""mwCA"">ali-</i>, from Proto-Germanic <i class=""Latinx mention"" id=""mwCQ"" lang=""gem-pro"">*aljaz</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">other</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCg"">)</span>, and <i id=""mwCw"">-ōd-</i>, from Proto-Germanic <i class=""Latinx mention"" id=""mwDA"" lang=""gem-pro"">*audaz</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">wealth</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwDQ"">)</span><sup id=""cite_ref-2""><a href=""#cite_note-2"" style=""counter-reset: mw-Ref 2;""><span class=""mw-reflink-text"">[2]</span></a></sup>.
Cognates include <span class=""etyl"" id=""mwDg""><a class=""external"" href=""https://en.wikipedia.org/wiki/French%20language"" title=""w:French language"">French</a></span><span> </span><i class=""Latn mention"" id=""mwDw"" lang=""fr""><a href=""%C3%89lodie.html"" title=""Élodie"">Élodie</a></i> and <i class=""Latn mention"" id=""mwEA"" lang=""fr"">Alodie</i>.</p>"
Spanish,Alodia,Proper noun, f,A female given name., A female given name.,"<li id=""mwFQ""> <span class=""use-with-mention"" id=""mwFg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Spanish,Alodia,References,,"↑  Alodia; in: Roberto Faure, Diccionario de nombres propios, 2007, ISBN 978-84-670-2375-6","↑  Alodia; in: Roberto Faure, Diccionario de nombres propios, 2007, ISBN 978-84-670-2375-6","<li id=""cite_note-faure-1""><a href=""#cite_ref-faure_1-0""><span class=""mw-linkback-text"">↑ </span></a> <span class=""mw-reference-text"" id=""mw-reference-text-cite_note-faure-1""><i id=""mwGQ"">Alodia</i>; in: Roberto Faure, <i id=""mwGg"">Diccionario de nombres propios</i>, 2007, ISBN 978-84-670-2375-6</span></li>"
Spanish,Alodia,References,,"↑  Élodie; in: Chantal Tanet, Tristan Hordé, Dictionnaire des prénoms, Éditions Larousse 2009, ISBN 978-2-03-583728-8","↑  Élodie; in: Chantal Tanet, Tristan Hordé, Dictionnaire des prénoms, Éditions Larousse 2009, ISBN 978-2-03-583728-8","<li id=""cite_note-2""><a href=""#cite_ref-2""><span class=""mw-linkback-text"">↑ </span></a> <span class=""mw-reference-text"" id=""mw-reference-text-cite_note-2""><i id=""mwHA"">Élodie</i>; in: Chantal Tanet, Tristan Hordé, <i id=""mwHQ"">Dictionnaire des prénoms</i>, Éditions Larousse 2009, ISBN 978-2-03-583728-8</span></li>"
Spanish,Alondra,Proper noun, f,"A female given name, modern use of the vocabulary word alondra ""lark""."," A female given name, modern use of the vocabulary word alondra ""lark"".","<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>, modern use of the vocabulary word <i id=""mwCQ""><a href=""alondra.html"" id=""mwCg"" title=""alondra"">alondra</a></i> ""lark"".</li>"
Spanish,Alpes del sur,Proper noun, m pl,"Southern Alps, New Zealand"," Southern Alps, New Zealand","<li id=""mwBg""> <a href=""Southern_Alps.html"" id=""mwBw"" title=""Southern Alps"">Southern Alps</a>, <a href=""New_Zealand.html"" id=""mwCA"" title=""New Zealand"">New Zealand</a></li>"
Spanish,Alpes del sur,Synonyms,,Alpes neozelandeses, Alpes neozelandeses,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""es""><a href=""Alpes_neozelandeses.html"" title=""Alpes neozelandeses"">Alpes neozelandeses</a></span></li>"
Spanish,Alpes neozelandeses,Proper noun, m pl,"Southern Alps, New Zealand"," Southern Alps, New Zealand","<li id=""mwBg""> <a href=""Southern_Alps.html"" id=""mwBw"" title=""Southern Alps"">Southern Alps</a>, <a href=""New_Zealand.html"" id=""mwCA"" title=""New Zealand"">New Zealand</a></li>"
Spanish,Alpes neozelandeses,Synonyms,,Alpes del sur, Alpes del sur,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""es""><a href=""Alpes_del_sur.html"" title=""Alpes del sur"">Alpes del sur</a></span></li>"
Spanish,Alsacia,Proper noun, f,Alsace , Alsace (a region of France),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Alsace.html"" title=""Alsace"">Alsace</a></span><span> (a region of </span><span class=""Latn"" lang=""en""><a href=""France.html"" title=""France"">France</a></span><span>)</span></li>"
Spanish,Alta Verapaz,Proper noun, f,A department of Guatemala., A department of Guatemala.,"<li id=""mwBQ""> <span id=""mwBg"">A department of </span><span class=""Latn"" lang=""en""><a href=""Guatemala.html"" title=""Guatemala"">Guatemala</a></span><span>.</span></li>"
Spanish,Alta Verapaz,Related terms,,altaverapacense, altaverapacense,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""es"">altaverapacense</span></li>"
Spanish,Alta Verapaz,External links,, Alta Verapaz on the Spanish  Wikipedia.Wikipedia es,  Alta Verapaz on the Spanish  Wikipedia.Wikipedia es,"<li id=""mwDA""> <span> </span><b class=""Latn"" lang=""es""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Alta%20Verapaz"" title=""w:es:Alta Verapaz"">Alta Verapaz</a></b><span> on the Spanish  Wikipedia.</span><span class=""interProject"" id=""mwDg""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Alta%20Verapaz"" title=""w:es:Alta Verapaz"">Wikipedia <sup>es</sup></a></span></li>"
Spanish,Altagracia,Etymology,,"From an epithet of the Virgin Mary, María de Altagracia, the patron of the Dominican Republic, from Latin alta ‎ + gratia ‎.","From an epithet of the Virgin Mary, María de Altagracia, the patron of the Dominican Republic, from Latin alta ‎(“high”) + gratia ‎(“grace”).","<p id=""mwAQ"">From an <a href=""epithet.html"" id=""mwAg"" title=""epithet"">epithet</a> of the <a href=""Virgin_Mary.html"" id=""mwAw"" title=""Virgin Mary"">Virgin Mary</a>, <i id=""mwBA"">María de Altagracia</i>, the patron of the <a href=""Dominican_Republic.html"" id=""mwBQ"" title=""Dominican Republic"">Dominican Republic</a>, from <span class=""etylcleanup"" id=""mwBg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwCA"" lang=""la""><a href=""alta.html"" title=""alta"">alta</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">high</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCQ"">)</span> + <i class=""Latn mention"" id=""mwCg"" lang=""la""><a href=""gratia.html"" title=""gratia"">gratia</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">grace</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCw"">)</span>.</p>"
Spanish,Altagracia,Proper noun, f,A female given name., A female given name.,"<li id=""mwEA""> <span class=""use-with-mention"" id=""mwEQ"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Spanish,Altas Fiestas,Proper noun, f pl,High Holidays ," High Holidays (Rosh Hashanah and Yom Kippur, collectively)","<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""High_Holidays.html"" title=""High Holidays"">High Holidays</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">Rosh Hashanah and Yom Kippur, collectively</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Altiplano Armenio,Proper noun, m,Armenian Highland, Armenian Highland,"<li id=""mwBg""> <a href=""Armenian_Highland.html"" id=""mwBw"" title=""Armenian Highland"">Armenian Highland</a></li>"
Spanish,Alvarado,Pronunciation,,"IPA: [a̠l.β̞a̠ˈɾa̠.ð̞o̞], [a̠l.ba̠ˈɾa̠.do̞]"," IPA(key): [a̠l.β̞a̠ˈɾa̠.ð̞o̞], [a̠l.ba̠ˈɾa̠.do̞]","<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[a̠l.β̞a̠ˈɾa̠.ð̞o̞]</span><span>, </span><span class=""IPA"" lang="""">[a̠l.ba̠ˈɾa̠.do̞]</span></li>"
Spanish,Alvarado,Etymology,,From Álvaro. Ultimately from Gothic.,From Álvaro. Ultimately from Gothic.,"<p id=""mwBg"">From <a href=""%C3%81lvaro.html"" id=""mwBw"" title=""Álvaro"">Álvaro</a>. Ultimately from <span class=""etylcleanup"" id=""mwCA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Gothic%20language"" title=""w:Gothic language"">Gothic</a></span></span>.</p>"
Spanish,Alvarado,Proper noun, m,A surname, A surname,"<li id=""mwDg""> A <a href=""surname.html"" id=""mwDw"" title=""surname"">surname</a></li>"
Spanish,Alvarado,Proper noun, m,A city in Veracruz state., A city in Veracruz state.,"<li id=""mwEA""> A city in <span class=""Latn"" id=""mwEQ"" lang=""es""><a href=""Veracruz.html"" title=""Veracruz"">Veracruz</a></span> state.</li>"
Spanish,Am. Mer.,Proper noun,,Abbreviation of América Meridional., Abbreviation of América Meridional.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">Abbreviation of <i class=""Latn mention"" lang=""es""><a href=""Am%C3%A9rica_Meridional.html"" title=""América Meridional"">América Meridional</a></i></span><span>.</span></li>"
Spanish,Amazonía,Pronunciation,," IPA: /a.ma.θoˈni.a/,   IPA: /a.ma.soˈni.a/"," (Castilian) IPA(key): /a.ma.θoˈni.a/,  (others) IPA(key): /a.ma.soˈni.a/","<li id=""mwAw""> <span class=""ib-brac"" id=""mwBA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Castilian%20Spanish"" title=""w:Castilian Spanish"">Castilian</a></span></span><span class=""ib-brac"" id=""mwBQ""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/a.ma.θoˈni.a/</span></li>, <li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">others</span></span><span class=""ib-brac"" id=""mwCg""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/a.ma.soˈni.a/</span></li>"
Spanish,Amazonía,Proper noun, f,Amazon, Amazon,"<li id=""mwEQ""> <a href=""Amazon.html"" id=""mwEg"" title=""Amazon"">Amazon</a></li>"
Spanish,Amberes,Pronunciation,,IPA: [am.ˈbe.ɾes], IPA(key): [am.ˈbe.ɾes],"<li id=""mwAg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[am.ˈbe.ɾes]</span></li>"
Spanish,Amberes,Proper noun, m,Antwerp , Antwerp (province and city),"<li id=""mwCQ""> <a href=""Antwerp.html"" id=""mwCg"" title=""Antwerp"">Antwerp</a> <span class=""gloss-brac"" id=""mwCw"">(</span><span class=""gloss-content"">province and city</span><span class=""gloss-brac"" id=""mwDA"">)</span></li>"
Spanish,Amberes,Synonyms,,Antuerpia, Antuerpia,"<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""es"">Antuerpia</span></li>"
Spanish,Amán,Alternative forms,,Ammán, Ammán,"<li id=""mwBA""> <span class=""Latn"" id=""mwBQ"" lang=""es""><a href=""Amm%C3%A1n.html"" title=""Ammán"">Ammán</a></span></li>"
Spanish,Amán,Proper noun, ?,Amman , Amman (the capital of Jordan),"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""en""><a href=""Amman.html"" title=""Amman"">Amman</a></span> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">the capital of Jordan</span><span class=""gloss-brac"" id=""mwDQ"">)</span></li>"
Spanish,América Meridional,Proper noun, f,South America , South America (continent that is the southern part of the Americas),"<li id=""mwBQ""> <a href=""South_America.html"" id=""mwBg"" title=""South America"">South America</a> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">continent that is the southern part of the Americas</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
Spanish,América Meridional,Synonyms,,"América del Sur,  Sudamérica,  Suramérica"," América del Sur,  Sudamérica,  Suramérica","<li id=""mwCg""> <a href=""Am%C3%A9rica_del_Sur.html"" id=""mwCw"" title=""América del Sur"">América del Sur</a></li>, <li id=""mwDA""> <a href=""Sudam%C3%A9rica.html"" id=""mwDQ"" title=""Sudamérica"">Sudamérica</a></li>, <li id=""mwDg""> <a href=""Suram%C3%A9rica.html"" id=""mwDw"" title=""Suramérica"">Suramérica</a></li>"
Spanish,América del Norte,Proper noun, f,North America; Usually excluding Central America and the Caribbean., North America; Usually excluding Central America and the Caribbean.,"<li id=""mwBg""> <a href=""North_America.html"" id=""mwBw"" title=""North America"">North America</a>; Usually excluding <a href=""Central_America.html"" id=""mwCA"" title=""Central America"">Central America</a> and the <a href=""Caribbean.html"" id=""mwCQ"" title=""Caribbean"">Caribbean</a>.</li>"
Spanish,América del Norte,Synonyms,,Norteamérica, Norteamérica,"<li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""es""><a href=""Norteam%C3%A9rica.html"" title=""Norteamérica"">Norteamérica</a></span></li>"
Spanish,América del Sur,Proper noun, f,South America , South America (continent that is the southern part of the Americas),"<li id=""mwBQ""> <a href=""South_America.html"" id=""mwBg"" title=""South America"">South America</a> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">continent that is the southern part of the Americas</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
Spanish,América del Sur,Synonyms,,"América Meridional,  Sudamérica,  Suramérica"," América Meridional,  Sudamérica,  Suramérica","<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""es""><a href=""Am%C3%A9rica_Meridional.html"" title=""América Meridional"">América Meridional</a></span></li>, <li id=""mwDA""> <span class=""Latn"" id=""mwDQ"" lang=""es""><a href=""Sudam%C3%A9rica.html"" title=""Sudamérica"">Sudamérica</a></span></li>, <li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""es""><a href=""Suram%C3%A9rica.html"" title=""Suramérica"">Suramérica</a></span></li>"
Spanish,Amón,Proper noun, m,Amun , Amun (Egyptian god),"<li id=""mwBg""> <a href=""Amun.html"" id=""mwBw"" title=""Amun"">Amun</a> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">Egyptian god</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Andalucía,Etymology,,"Arabic الْأَنْدَلُس ‎, possibly from Vandalic Wandalitia ‎  or Gothic 𐌻𐌰𐌽𐌳𐌰𐌷𐌻𐌰𐌿𐍄𐍃 ‎, from Proto-Germanic *wandilaz.","Arabic الْأَنْدَلُس ‎(al-ʾandalus), possibly from Vandalic Wandalitia ‎(“land of Vandals”) (or Vandalitia) or Gothic 𐌻𐌰𐌽𐌳𐌰𐌷𐌻𐌰𐌿𐍄𐍃 ‎(landahláuts), from Proto-Germanic *wandilaz.","<p id=""mwAg""><span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Arabic%20language"" title=""w:Arabic language"">Arabic</a></span></span> <i class=""Arab mention"" id=""mwBQ"" lang=""ar"">الْأَنْدَلُس</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">al-ʾandalus</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>, possibly from <span class=""etylcleanup"" id=""mwBw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Vandalic%20language"" title=""w:Vandalic language"">Vandalic</a></span></span> <i class=""Latn mention"" id=""mwCQ"" lang=""xvn"">Wandalitia</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">land of Vandals</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCg"">)</span> (or <i class=""Latn mention"" id=""mwCw"" lang=""xvn"">Vandalitia</i>) or <span class=""etylcleanup"" id=""mwDA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Gothic%20language"" title=""w:Gothic language"">Gothic</a></span></span> <i class=""Goth mention"" id=""mwDg"" lang=""got"">𐌻𐌰𐌽𐌳𐌰𐌷𐌻𐌰𐌿𐍄𐍃</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">landahláuts</span><span class=""mention-gloss-paren"" id=""mwDw"">)</span>, from <span class=""etylcleanup"" id=""mwEA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span></span> <i class=""Latinx mention"" id=""mwEg"" lang=""gem-pro"">*wandilaz</i>.</p>"
Spanish,Andalucía,Proper noun, f,Andalusia , Andalusia (an autonomous community of Spain),"<li id=""mwFw""> <span class=""Latn"" id=""mwGA"" lang=""en""><a href=""Andalusia.html"" title=""Andalusia"">Andalusia</a></span><span> (an autonomous community of </span><span class=""Latn"" lang=""en""><a href=""Spain.html"" title=""Spain"">Spain</a></span><span>)</span></li>"
Spanish,Andalucía,Related terms,,andaluz, andaluz,"<li id=""mwGw""> <span class=""Latn"" id=""mwHA"" lang=""es""><a href=""andaluz.html"" title=""andaluz"">andaluz</a></span></li>"
Spanish,Andalucía,External links,, Andalucía on the Spanish  Wikipedia.Wikipedia es,  Andalucía on the Spanish  Wikipedia.Wikipedia es,"<li id=""mwHg""> <span> </span><b class=""Latn"" lang=""es""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Andalucía"" title=""w:es:Andalucía"">Andalucía</a></b><span> on the Spanish  Wikipedia.</span><span class=""interProject"" id=""mwIA""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Andalucía"" title=""w:es:Andalucía"">Wikipedia <sup>es</sup></a></span></li>"
Spanish,Andorra la Vieja,Proper noun, f,Andorra la Vella, Andorra la Vella,"<li id=""mwBg""> <a href=""Andorra_la_Vella.html"" id=""mwBw"" title=""Andorra la Vella"">Andorra la Vella</a></li>"
Spanish,Andrade,Proper noun, ?,a surname, a surname,"<li id=""mwBg""> a <a href=""surname.html"" id=""mwBw"" title=""surname"">surname</a></li>"
Spanish,Antequera,Proper noun, f,Antequera ," Antequera (a city in Málaga, Andalusia, Spain)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Antequera"">Antequera</a></span><span> (a city in </span><span class=""Latn"" lang=""en""><a href=""M%C3%A1laga.html"" title=""Málaga"">Málaga</a></span><span>, </span><span class=""Latn"" lang=""en""><a href=""Andalusia.html"" title=""Andalusia"">Andalusia</a></span><span>, </span><span class=""Latn"" lang=""en""><a href=""Spain.html"" title=""Spain"">Spain</a></span><span>)</span></li>"
Spanish,Antequera,Derived terms,,"antequerano,  salga el sol por Antequera"," antequerano,  salga el sol por Antequera","<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""es""><a href=""antequerano.html"" title=""antequerano"">antequerano</a></span></li>, <li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""es""><a href=""salga_el_sol_por_Antequera.html"" title=""salga el sol por Antequera"">salga el sol por Antequera</a></span></li>"
Spanish,Antigua Roma,Proper noun, f,Ancient Rome, Ancient Rome,"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Ancient_Rome.html"" title=""Ancient Rome"">Ancient Rome</a></span></li>"
Spanish,Antigua y Barbuda,Pronunciation,,IPA: [an̪.ˈti.ɣwa i βaɾ.ˈβu.ða], IPA(key): [an̪.ˈti.ɣwa i βaɾ.ˈβu.ða],"<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[an̪.ˈti.ɣwa i βaɾ.ˈβu.ða]</span></li>"
Spanish,Antigua y Barbuda,Proper noun, f,Antigua and Barbuda , Antigua and Barbuda (country),"<li id=""mwCg""> <a href=""Antigua_and_Barbuda.html"" id=""mwCw"" title=""Antigua and Barbuda"">Antigua and Barbuda</a> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">country</span><span class=""gloss-brac"" id=""mwDQ"">)</span></li>"
Spanish,Antigua y Barbuda,Related terms,,"antiguano, antiguana"," antiguano, antiguana","<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""es""><a href=""antiguano.html"" title=""antiguano"">antiguano</a></span>, <span class=""Latn"" id=""mwEQ"" lang=""es""><a href=""antiguana.html"" title=""antiguana"">antiguana</a></span></li>"
Spanish,Antiguo Régimen,Proper noun, m,Ancien Régime, Ancien Régime,"<li id=""mwBQ""> <a href=""Ancien_R%C3%A9gime.html"" id=""mwBg"" title=""Ancien Régime"">Ancien Régime</a></li>"
Spanish,Antiguo Testamento,Proper noun, m,Old Testament , Old Testament (first half of the Christian Bible),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Old_Testament.html"" title=""Old Testament"">Old Testament</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">first half of the Christian Bible</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Antillas,Proper noun, f pl,Antilles, Antilles,"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Antilles.html"" title=""Antilles"">Antilles</a></span></li>"
Spanish,Antillas Neerlandesas,Proper noun, f pl,Netherlands Antilles , Netherlands Antilles (former autonomous territory),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Netherlands_Antilles.html"" title=""Netherlands Antilles"">Netherlands Antilles</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">former autonomous territory</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Antillas Neerlandesas,Synonyms,,AA. NN., AA. NN.,"<li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""es"">AA. NN.</span></li>"
Spanish,Antioquía,Proper noun, f,Antioch , Antioch (city),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Antioch.html"" title=""Antioch"">Antioch</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">city</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Anádir,Proper noun, m,Anadyr , Anadyr (city in Russia),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Anadyr.html"" title=""Anadyr"">Anadyr</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">city in Russia</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Aptiense,Proper noun, m,Aptian, Aptian,"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Aptian.html"" title=""Aptian"">Aptian</a></span></li>"
Spanish,Aptiense,Synonyms,,Aptiano, Aptiano,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""es""><a href=""Aptiano.html"" title=""Aptiano"">Aptiano</a></span></li>"
Spanish,Apuleyo,Proper noun, m,Apuleius , Apuleius (writer in the Roman Empire),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Apuleius.html"" title=""Apuleius"">Apuleius</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">writer in the Roman Empire</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Apuleyo,External links,, Apuleyo on the Spanish  Wikipedia.Wikipedia es,  Apuleyo on the Spanish  Wikipedia.Wikipedia es,"<li id=""mwDA""> <span> </span><b class=""Latn"" lang=""es""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Apuleyo"" title=""w:es:Apuleyo"">Apuleyo</a></b><span> on the Spanish  Wikipedia.</span><span class=""interProject"" id=""mwDg""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Apuleyo"" title=""w:es:Apuleyo"">Wikipedia <sup>es</sup></a></span></li>"
Spanish,Aquerón,Etymology,,"From Latin Acheron, from Ancient Greek Ἀχέρων ‎.","From Latin Acheron, from Ancient Greek Ἀχέρων ‎(Akhérōn, “lamentation”).","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href=""Acheron.html"" title=""Acheron"">Acheron</a></i>, from <span class=""etylcleanup"" id=""mwBg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwCA"" lang=""grc""><a href=""%E1%BC%88%CF%87%CE%AD%CF%81%CF%89%CE%BD.html"" title=""Ἀχέρων"">Ἀχέρων</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Akhérōn</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">lamentation</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCQ"">)</span>.</p>"
Spanish,Aquerón,Proper noun, m,Acheron, Acheron,"<li id=""mwDg""> <a href=""Acheron.html"" id=""mwDw"" title=""Acheron"">Acheron</a></li>"
Spanish,Aquerón,Synonyms,,Aqueronte, Aqueronte,"<li id=""mwEQ""> <span class=""Latn"" id=""mwEg"" lang=""es""><a href=""Aqueronte.html"" title=""Aqueronte"">Aqueronte</a></span></li>"
