headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
French,Brugeoise,External links,,“Brugeoise” in le Trésor de la langue française informatisé ., “Brugeoise” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwCQ""> <span id=""mwCg"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/Brugeoise"">Brugeoise</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Brugeoises,Noun, f,feminine plural of Brugeois, feminine plural of Brugeois,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Brugeois.html"" title=""Brugeois"">Brugeois</a></i></span></span></li>"
French,Brunstatt,Proper noun,,"A commune in the Haut-Rhin département, Alsace, France."," A commune in the Haut-Rhin département, Alsace, France.","<li id=""mwBg""> A <a href=""commune.html"" id=""mwBw"" title=""commune"">commune</a> in the <a href=""Haut-Rhin.html"" id=""mwCA"" title=""Haut-Rhin"">Haut-Rhin</a> département, <a href=""Alsace.html"" id=""mwCQ"" title=""Alsace"">Alsace</a>, <a href=""France.html"" id=""mwCg"" title=""France"">France</a>.</li>"
French,Brunéi,Proper noun, m,Brunei, Brunei,"<li id=""mwBg""> <a href=""Brunei.html"" id=""mwBw"" title=""Brunei"">Brunei</a></li>"
French,Brunéi,Derived terms,,"Brunéien,  brunéien"," Brunéien,  brunéien","<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""fr"">Brunéien</span></li>, <li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""fr"">brunéien</span></li>"
French,Bruxelles,Etymology,,Of Germanic origin; composed from *brōkaz ‎ + *saliz ‎.,"Of Germanic origin; composed from *brōkaz ‎(“marsh”) + *saliz ‎(“building, room”).","<p id=""mwAQ"">Of <span class=""etyl"" id=""mwAg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Germanic%20languages"" title=""w:Germanic languages"">Germanic</a></span> origin; composed from <i class=""Latinx mention"" id=""mwAw"" lang=""gem-pro"">*brōkaz</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">marsh</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span> + <i class=""Latinx mention"" id=""mwBQ"" lang=""gem-pro"">*saliz</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">building, room</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
French,Bruxelles,Pronunciation,," IPA: /bʁy.sɛl/,   IPA: /bʁyk.sɛl/,  audio"," (Belgium) IPA(key): /bʁy.sɛl/,  (France) IPA(key): /bʁyk.sɛl/,  audio(file)","<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">Belgium</span></span><span class=""ib-brac"" id=""mwCg""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/bʁy.sɛl/</span></li>, <li id=""mwDQ""> <span class=""ib-brac"" id=""mwDg""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">France</span></span><span class=""ib-brac"" id=""mwDw""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/bʁyk.sɛl/</span></li>, <li id=""mwEg""> <table class=""audiotable"" id=""mwEw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
French,Bruxelles,Proper noun, f,Brussels , Brussels (city),"<li id=""mwGQ""> <a href=""Brussels.html"" id=""mwGg"" title=""Brussels"">Brussels</a> (city)</li>"
French,Bruxelles,Derived terms,,bruxellois, bruxellois,"<li id=""mwHA""> <span class=""Latn"" id=""mwHQ"" lang=""fr""><a href=""bruxellois.html"" title=""bruxellois"">bruxellois</a></span></li>"
French,Bruxellois,Etymology,,Bruxelles +‎ -ois,Bruxelles +‎ -ois,"<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""fr""><a href=""Bruxelles.html"" title=""Bruxelles"">Bruxelles</a></i><span> +</span><span>‎</span><span> </span><i class=""Latn mention"" lang=""fr""><a href=""-ois.html"" title=""-ois"">-ois</a></i></p>"
French,Bruxellois,Noun," m ‎(plural Bruxellois, feminine Bruxelloise)","person from Brussels, Belgium"," person from Brussels, Belgium","<li id=""mwCQ""> person from <a href=""Brussels.html"" id=""mwCg"" title=""Brussels"">Brussels</a>, <a href=""Belgium.html"" id=""mwCw"" title=""Belgium"">Belgium</a></li>"
French,Bruxellois,External links,,“Bruxellois” in le Trésor de la langue française informatisé ., “Bruxellois” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwDQ""> <span id=""mwDg"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/Bruxellois"">Bruxellois</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Bruxelloise,Noun, f ‎(plural Bruxelloises),feminine equivalent of Bruxellois, feminine equivalent of Bruxellois,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine equivalent of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Bruxellois.html"" title=""Bruxellois"">Bruxellois</a></i></span></span></li>"
French,Bruxelloise,External links,,“Bruxelloise” in le Trésor de la langue française informatisé ., “Bruxelloise” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwCQ""> <span id=""mwCg"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/Bruxelloise"">Bruxelloise</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Bruxelloises,Noun, f,feminine plural of Bruxellois, feminine plural of Bruxellois,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Bruxellois.html"" title=""Bruxellois"">Bruxellois</a></i></span></span></li>"
French,Brésil,Pronunciation,,audio, audio(file),"<li id=""mwAg""> <table class=""audiotable"" id=""mwAw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
French,Brésil,Proper noun, m,Brazil, Brazil,"<li id=""mwCQ""> <a href=""Brazil.html"" id=""mwCg"" title=""Brazil"">Brazil</a></li>"
French,Brésil,Related terms,,"Brésilien / Brésilienne,  brésilien / brésilienne"," Brésilien / Brésilienne,  brésilien / brésilienne","<li id=""mwDA""> <span class=""Latn"" id=""mwDQ"" lang=""fr""><a href=""Br%C3%A9silien.html"" title=""Brésilien"">Brésilien</a></span> / <span class=""Latn"" id=""mwDg"" lang=""fr""><a href=""Br%C3%A9silienne.html"" title=""Brésilienne"">Brésilienne</a></span></li>, <li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""fr""><a href=""br%C3%A9silien.html"" title=""brésilien"">brésilien</a></span> / <span class=""Latn"" id=""mwEQ"" lang=""fr""><a href=""br%C3%A9silienne.html"" title=""brésilienne"">brésilienne</a></span></li>"
French,Brésilien,Etymology,,Brésil +‎ -ien,Brésil +‎ -ien,"<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""fr""><a href=""Br%C3%A9sil.html"" title=""Brésil"">Brésil</a></i><span> +</span><span>‎</span><span> </span><i class=""Latn mention"" lang=""fr""><a href=""-ien.html"" title=""-ien"">-ien</a></i></p>"
French,Brésilien,Noun," m ‎(plural Brésiliens, feminine Brésilienne)",Brazilian, a Brazilian,"<li id=""mwCQ""> a <a href=""Brazilian.html"" id=""mwCg"" title=""Brazilian"">Brazilian</a></li>"
French,Brésilien,External links,,“Brésilien” in le Trésor de la langue française informatisé ., “Brésilien” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwEA""> <span id=""mwEQ"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/Br%C3%A9silien"">Brésilien</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Brésilienne,Noun, f ‎(plural Brésiliennes),feminine equivalent of Brésilien, feminine equivalent of Brésilien,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine equivalent of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Br%C3%A9silien.html"" title=""Brésilien"">Brésilien</a></i></span></span></li>"
French,Brésilienne,External links,,“Brésilienne” in le Trésor de la langue française informatisé ., “Brésilienne” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwDQ""> <span id=""mwDg"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/Br%C3%A9silienne"">Brésilienne</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Brésiliennes,Noun, f,feminine plural of Brésilien, feminine plural of Brésilien,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Br%C3%A9silien.html"" title=""Brésilien"">Brésilien</a></i></span></span></li>"
French,Brésiliens,Noun, m,plural of Brésilien, plural of Brésilien,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Br%C3%A9silien.html"" title=""Brésilien"">Brésilien</a></i></span></span></li>"
French,Brême,Proper noun,,Bremen, Bremen,"<li id=""mwBg""> <a href=""Bremen.html"" id=""mwBw"" title=""Bremen"">Bremen</a></li>"
French,Bulgare,Noun," m, f ‎(plural Bulgares)",Bulgarian , Bulgarian (native of Bulgaria),"<li id=""mwBg""> <a href=""Bulgarian.html"" id=""mwBw"" title=""Bulgarian"">Bulgarian</a> (native of Bulgaria)</li>"
French,Bulgare,External links,,“Bulgare” in le Trésor de la langue française informatisé ., “Bulgare” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwDA""> <span id=""mwDQ"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/Bulgare"">Bulgare</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Bulgares,Noun," m, f",plural of Bulgare, plural of Bulgare,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Bulgare.html"" title=""Bulgare"">Bulgare</a></i></span></span></li>"
French,Bulgarie,Pronunciation,,"IPA: /byl.ɡa.ʁi/,  Audio"," IPA(key): /byl.ɡa.ʁi/,  Audio(file)","<li id=""mwAg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/byl.ɡa.ʁi/</span></li>, <li id=""mwBQ""> <table class=""audiotable"" id=""mwBg"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
French,Bulgarie,Proper noun, f,Bulgaria, Bulgaria,"<li id=""mwDA""> <a href=""Bulgaria.html"" id=""mwDQ"" title=""Bulgaria"">Bulgaria</a></li>"
French,Bulgarie,Related terms,,"Bulgare, bulgare"," Bulgare, bulgare","<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""fr""><a href=""Bulgare.html"" title=""Bulgare"">Bulgare</a></span>, <span class=""Latn"" id=""mwEQ"" lang=""fr""><a href=""bulgare.html"" title=""bulgare"">bulgare</a></span></li>"
French,Burgondes,Proper noun,,Burgundians, Burgundians,"<li id=""mwBw""> <a href=""Burgundians.html"" id=""mwCA"" title=""Burgundians"">Burgundians</a></li>"
French,Burundais,Etymology,,Burundi +‎ -ais,Burundi +‎ -ais,"<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""fr""><a href=""Burundi.html"" title=""Burundi"">Burundi</a></i><span> +</span><span>‎</span><span> </span><i class=""Latn mention"" lang=""fr""><a href=""-ais.html"" title=""-ais"">-ais</a></i></p>"
French,Burundais,Noun," m ‎(plural Burundais, feminine Burundaise)",person from Burundi, person from Burundi,"<li id=""mwCQ""> person from <a href=""Burundi.html"" id=""mwCg"" title=""Burundi"">Burundi</a></li>"
French,Burundaise,Noun, f ‎(plural Burundaises),feminine equivalent of Burundais, feminine equivalent of Burundais,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine equivalent of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Burundais.html"" title=""Burundais"">Burundais</a></i></span></span></li>"
French,Burundaises,Noun, f,feminine plural of Burundais, feminine plural of Burundais,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Burundais.html"" title=""Burundais"">Burundais</a></i></span></span></li>"
French,Bussy,Proper noun,,Any of a number of communes in France, Any of a number of communes in France,"<li id=""mwBg""> Any of a number of <a href=""commune.html"" id=""mwBw"" title=""commune"">communes</a> in France</li>"
French,Byzance,Etymology,,"From Latin Byzantium, borrowed from Ancient Greek Βυζάντιον ‎","From Latin Byzantium, borrowed from Ancient Greek Βυζάντιον ‎(Buzántion)","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href=""Byzantium.html"" title=""Byzantium"">Byzantium</a></i>, borrowed from <span class=""etylcleanup"" id=""mwBg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwCA"" lang=""grc""><a href=""%CE%92%CF%85%CE%B6%CE%AC%CE%BD%CF%84%CE%B9%CE%BF%CE%BD.html"" title=""Βυζάντιον"">Βυζάντιον</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Buzántion</span><span class=""mention-gloss-paren"" id=""mwCQ"">)</span></p>"
French,Byzance,Pronunciation,,"IPA: /bi.zɑ̃s/,  Audio "," IPA(key): /bi.zɑ̃s/,  Audio (Paris)(file)","<li id=""mwCw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/bi.zɑ̃s/</span></li>, <li id=""mwDg""> <table class=""audiotable"" id=""mwDw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio (Paris)</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
French,Byzance,Proper noun,,Byzantium , Byzantium (ancient Greek city),"<li id=""mwFQ""> <a href=""Byzantium.html"" id=""mwFg"" title=""Byzantium"">Byzantium</a> (ancient Greek city)</li>"
French,Byzance,Proper noun,, opulence, (figurative) opulence,"<li id=""mwFw""> <span class=""ib-brac"" id=""mwGA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">figurative</span></span><span class=""ib-brac"" id=""mwGQ""><span class=""qualifier-brac"">)</span></span> <a href=""opulence.html"" id=""mwGg"" title=""opulence"">opulence</a></li>"
French,Bâle,Pronunciation,,IPA: /bɑl/, IPA(key): /bɑl/,"<li id=""mwBA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/bɑl/</span></li>"
French,Bâle,Proper noun, f,Basel , Basel (town in Switzerland),"<li id=""mwCw""> <a href=""Basel.html"" id=""mwDA"" title=""Basel"">Basel</a> (town in Switzerland)</li>"
French,Bâle,Proper noun, f,Basel , Basel (canton of Switzerland),"<li id=""mwDQ""> <a href=""Basel.html"" id=""mwDg"" title=""Basel"">Basel</a> (canton of Switzerland)</li>"
French,Bâle,Derived terms,,"bâlois,  Bâlois"," bâlois,  Bâlois","<li id=""mwEA""> <span class=""Latn"" id=""mwEQ"" lang=""fr""><a href=""b%C3%A2lois.html"" title=""bâlois"">bâlois</a></span></li>, <li id=""mwEg""> <span class=""Latn"" id=""mwEw"" lang=""fr""><a href=""B%C3%A2lois.html"" title=""Bâlois"">Bâlois</a></span></li>"
French,Bâlois,Etymology,,Bâle +‎ -ois,Bâle +‎ -ois,"<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""fr""><a href=""B%C3%A2le.html"" title=""Bâle"">Bâle</a></i><span> +</span><span>‎</span><span> </span><i class=""Latn mention"" lang=""fr""><a href=""-ois.html"" title=""-ois"">-ois</a></i></p>"
French,Bâlois,Pronunciation,,IPA: /bɑl.wa/, IPA(key): /bɑl.wa/,"<li id=""mwBg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/bɑl.wa/</span></li>"
French,Bâlois,Noun," m ‎(plural Bâlois, feminine Bâloise)",Basler, Basler,"<li id=""mwDQ""> <a href=""Basler.html"" id=""mwDg"" title=""Basler"">Basler</a></li>"
French,Bâlois,External links,,“Bâlois” in le Trésor de la langue française informatisé ., “Bâlois” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwFQ""> <span id=""mwFg"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/B%C3%A2lois"">Bâlois</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Bâloise,Noun, f ‎(plural Bâloises),feminine singular of Bâlois, feminine singular of Bâlois,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""B%C3%A2lois.html"" title=""Bâlois"">Bâlois</a></i></span></span></li>"
French,Bâloises,Noun, f,plural of Bâloise, plural of Bâloise,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""B%C3%A2loise.html"" title=""Bâloise"">Bâloise</a></i></span></span></li>"
French,Béarnais,Etymology,,From Béarn +‎ -ais,From Béarn +‎ -ais,"<p id=""mwAg"">From <i class=""Latn mention"" id=""mwAw"" lang=""fr""><a href=""B%C3%A9arn.html"" title=""Béarn"">Béarn</a></i><span> +</span><span>‎</span><span> </span><i class=""Latn mention"" lang=""fr""><a href=""-ais.html"" title=""-ais"">-ais</a></i></p>"
French,Béarnais,Noun," m, f ‎(plural Béarnais)",An inhabitant or descendant of the population of the Béarn region in the French Pyrenees, An inhabitant or descendant of the population of the Béarn region in the French Pyrenees,"<li id=""mwCQ""> An inhabitant or descendant of the population of the <a href=""B%C3%A9arn.html"" id=""mwCg"" title=""Béarn"">Béarn</a> region in the French <a href=""Pyrenees.html"" id=""mwCw"" title=""Pyrenees"">Pyrenees</a></li>"
French,Béarnais,Related terms,,"béarnais m  &amp; adjective,  sauce béarnaise,  béarnaise"," béarnais m (dialect) &amp; adjective,  sauce béarnaise, (shortened) béarnaise","<li id=""mwDQ""> <span class=""Latn"" id=""mwDg"" lang=""fr""><a href=""b%C3%A9arnais.html"" title=""béarnais"">béarnais</a></span><span> </span><span class=""gender"" id=""mwDw""><abbr title=""masculine gender"">m</abbr></span> (dialect) &amp; adjective</li>, <li id=""mwEA""> <span class=""Latn"" id=""mwEQ"" lang=""fr"">sauce béarnaise</span>, (shortened) <span class=""Latn"" id=""mwEg"" lang=""fr""><a href=""b%C3%A9arnaise.html"" title=""béarnaise"">béarnaise</a></span></li>"
French,Béarnais,External links,,“Béarnais” in le Trésor de la langue française informatisé ., “Béarnais” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwFA""> <span id=""mwFQ"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/B%C3%A9arnais"">Béarnais</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Béatrice,Proper noun,,"A female given name, cognate to Beatrice."," A female given name, cognate to Beatrice.","<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to <a href=""Beatrice.html"" id=""mwCQ"" title=""Beatrice"">Beatrice</a>.</li>"
French,Bélarus,Pronunciation,,"Audio ,  Audio"," Audio (Paris)(file),  Audio(file)","<li id=""mwAw""> <table class=""audiotable"" id=""mwBA"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio (Paris)</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>, <li id=""mwBg""> <table class=""audiotable"" id=""mwBw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
French,Bélarus,Proper noun, m,Belarus, Belarus,"<li id=""mwDQ""> <a href=""Belarus.html"" id=""mwDg"" title=""Belarus"">Belarus</a></li>"
French,Bélarus,Synonyms,,Biélorussie, Biélorussie,"<li id=""mwEA""> <span class=""Latn"" id=""mwEQ"" lang=""fr""><a href=""Bi%C3%A9lorussie.html"" title=""Biélorussie"">Biélorussie</a></span></li>"
French,Bélarus,Derived terms,,"Bélarusse,  bélarusse"," Bélarusse,  bélarusse","<li id=""mwEw""> <span class=""Latn"" id=""mwFA"" lang=""fr"">Bélarusse</span></li>, <li id=""mwFQ""> <span class=""Latn"" id=""mwFg"" lang=""fr"">bélarusse</span></li>"
French,Bélial,Proper noun,,Belial, Belial,"<li id=""mwBw""> <a href=""Belial.html"" id=""mwCA"" title=""Belial"">Belial</a></li>"
French,Bélier,Pronunciation,,IPA: /be.lje/, IPA(key): /be.lje/,"<li id=""mwBw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/be.lje/</span></li>"
French,Bélier,Proper noun, m,Aries , Aries (constellation),"<li id=""mwDg""> <a href=""Aries.html"" id=""mwDw"" title=""Aries"">Aries</a> (constellation)</li>"
French,Bélier,Proper noun, m,Aries , Aries (star sign),"<li id=""mwEA""> <a href=""Aries.html"" id=""mwEQ"" title=""Aries"">Aries</a> (star sign)</li>"
French,Bélier,External links,,“Bélier” in le Trésor de la langue française informatisé ., “Bélier” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwEw""> <span id=""mwFA"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/B%C3%A9lier"">Bélier</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Bélier,Noun, m ‎(plural Béliers),Aries , Aries (someone with an Aries star sign),"<li id=""mwGg""> <a href=""Aries.html"" id=""mwGw"" title=""Aries"">Aries</a> <span class=""gloss-brac"" id=""mwHA"">(</span><span class=""gloss-content"">someone with an Aries star sign</span><span class=""gloss-brac"" id=""mwHQ"">)</span></li>"
French,Béliers,Noun, m,plural of Bélier, plural of Bélier,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""B%C3%A9lier.html"" title=""Bélier"">Bélier</a></i></span></span></li>"
French,Bélizien,Etymology,,From Bélize +‎ -ien,From Bélize +‎ -ien,"<p id=""mwAg"">From <i class=""Latn mention"" id=""mwAw"" lang=""fr""><a href=""B%C3%A9lize.html"" title=""Bélize"">Bélize</a></i><span> +</span><span>‎</span><span> </span><i class=""Latn mention"" lang=""fr""><a href=""-ien.html"" title=""-ien"">-ien</a></i></p>"
French,Bélizien,Noun," m ‎(plural Béliziens, feminine Bélizienne)","A Belizean, member or descendant of the people of Belize, either the former British Honduras or the city it was renamed after"," A Belizean, member or descendant of the people of Belize, either the former British Honduras or the city it was renamed after","<li id=""mwCQ""> A <a href=""Belizean.html"" id=""mwCg"" title=""Belizean"">Belizean</a>, member or descendant of the people of Belize, either the former British Honduras or the city it was renamed after</li>"
French,Bélizien,External links,,“Bélizien” in le Trésor de la langue française informatisé ., “Bélizien” in le Trésor de la langue française informatisé (The Digitized Treasury of the French Language).,"<li id=""mwDw""> <span id=""mwEA"">“</span><a class=""external"" href=""http://www.cnrtl.fr/definition/B%C3%A9lizien"">Bélizien</a><span>” in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/fr:Trésor%20de%20la%20langue%20française%20informatisé"" title=""w:fr:Trésor de la langue française informatisé"">le Trésor de la langue française informatisé</a></i><span> (</span><i>The Digitized Treasury of the French Language</i><span>).</span></li>"
French,Bélizienne,Noun, f ‎(plural Béliziennes),feminine equivalent of Bélizien, feminine equivalent of Bélizien,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">feminine equivalent of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""B%C3%A9lizien.html"" title=""Bélizien"">Bélizien</a></i></span></span></li>"
